tierId,tradeId,asset,side,notionalUsd,leverage,marginUsd,entryDate,exitDate,holdDays,spotAtEntry,spotAtExit,worstAdverseSpot,perpReturnPct,perpMaxAdverseReturnPct,rvolEntry,hedgeable,K_long,K_short,spreadWidth,protectedNotionalUsd,hedgeCostUsd,feePctOfNotional,perpPnlUsd,perpLiquidatedUnhedged,hedgePayoutAtMaxDrawdownUsd,hedgePayoutAtExitUsd,totalUserFeeUsd,netUserPnlUsd,drawdownReductionUsd,drawdownReductionPctOfMargin,liquidationPrevented,atticusNetMargin
single_premium_7d,T0374,ETH,short,5000,50,100,2024-03-06,2024-03-07,1,3821.82,3875.28,3941.57,-1.4,-3.13,0.45,YES,3898.26,4127.57,229.31,12500,175.47,5.01,-100,YES,141.67,0,46.55,-116.49,141.67,100,YES,13.97
day_rate_14d,T0374,ETH,short,5000,50,100,2024-03-06,2024-03-07,1,3821.82,3875.28,3941.57,-1.4,-3.13,0.45,YES,3898.26,4127.57,229.31,20000,346.37,4.95,-100,YES,226.66,0,35.34,-105.28,156.67,100,YES,-5.48
single_premium_7d,T0375,BTC,short,1000,10,100,2026-03-08,2026-03-09,1,65970.56,68432.17,69543,-3.73,-5.42,0.5,YES,67289.97,71248.2,3958.23,2500,37.89,5.41,-37.31,NO,85.38,43.28,0,5.97,54.15,54.15,NO,-7.58
day_rate_14d,T0375,BTC,short,1000,10,100,2026-03-08,2026-03-09,1,65970.56,68432.17,69543,-3.73,-5.42,0.5,YES,67289.97,71248.2,3958.23,4000,72.59,5.19,-37.31,NO,136.61,69.26,7.41,24.53,54.15,54.15,NO,-1.24
single_premium_7d,T0376,BTC,short,1000,3,333.3333333333333,2025-02-15,2025-03-01,14,97596.94,86018.76,99517.52,11.86,-1.97,0.38,YES,99548.88,105404.7,5855.82,2500,30.72,4.39,118.63,NO,0,0,43.89,74.74,0,0,NO,13.17
day_rate_14d,T0376,BTC,short,1000,3,333.3333333333333,2025-02-15,2025-03-01,14,97596.94,86018.76,99517.52,11.86,-1.97,0.38,YES,99548.88,105404.7,5855.82,4000,63.79,4.56,118.63,NO,0,0,91.13,27.5,0,0,NO,27.34
single_premium_7d,T0377,BTC,long,500,20,25,2024-11-06,2024-11-09,3,75646.55,76716.06,69285.82,1.41,-8.41,0.47,YES,74133.62,69594.83,4538.79,1250,18.55,5.3,-25,YES,75,0,12.12,-5.05,42.04,100,YES,3.64
day_rate_14d,T0377,BTC,long,500,20,25,2024-11-06,2024-11-09,3,75646.55,76716.06,69285.82,1.41,-8.41,0.47,YES,74133.62,69594.83,4538.79,2000,37.36,5.34,-25,YES,120,0,11.44,-4.37,42.04,100,YES,1.96
single_premium_7d,T0378,BTC,long,2500,10,250,2025-02-07,2025-02-08,1,96537.08,96476.25,95614.96,-0.06,-0.96,0.42,YES,94606.34,88814.11,5792.22,6250,83.32,4.76,-1.58,NO,0,0,22.11,-23.68,0,0,NO,6.63
day_rate_14d,T0378,BTC,long,2500,10,250,2025-02-07,2025-02-08,1,96537.08,96476.25,95614.96,-0.06,-0.96,0.42,YES,94606.34,88814.11,5792.22,10000,173.34,4.95,-1.58,NO,0,0,17.69,-19.26,0,0,NO,-2.74
single_premium_7d,T0379,BTC,long,1000,5,200,2024-10-06,2024-10-07,1,62810.86,62200.28,61805.85,-0.97,-1.6,0.37,YES,61554.64,57785.99,3768.65,2500,29.19,4.17,-9.72,NO,0,0,7.74,-17.47,0,0,NO,2.32
day_rate_14d,T0379,BTC,long,1000,5,200,2024-10-06,2024-10-07,1,62810.86,62200.28,61805.85,-0.97,-1.6,0.37,YES,61554.64,57785.99,3768.65,4000,63.24,4.52,-9.72,NO,0,0,6.45,-16.17,0,0,NO,-1
single_premium_7d,T0380,ETH,long,2500,5,500,2026-03-13,2026-03-14,1,2092.81,2096.7,2061.91,0.19,-1.48,0.68,YES,2050.95,1925.39,125.57,6250,119.81,6.85,4.65,NO,0,0,31.79,-27.14,0,0,NO,9.54
day_rate_14d,T0380,ETH,long,2500,5,500,2026-03-13,2026-03-14,1,2092.81,2096.7,2061.91,0.19,-1.48,0.68,YES,2050.95,1925.39,125.57,10000,223.98,6.4,4.65,NO,0,0,22.86,-18.21,0,0,NO,-3.54
single_premium_7d,T0381,BTC,short,1000,10,100,2024-06-25,2024-06-26,1,61789.71,60816.68,62470,1.57,-1.1,0.31,YES,63025.5,66732.89,3707.38,2500,24.14,3.45,15.75,NO,0,0,6.4,9.34,0,0,NO,1.92
day_rate_14d,T0381,BTC,short,1000,10,100,2024-06-25,2024-06-26,1,61789.71,60816.68,62470,1.57,-1.1,0.31,YES,63025.5,66732.89,3707.38,4000,54.78,3.91,15.75,NO,0,0,5.59,10.16,0,0,NO,-0.87
single_premium_7d,T0382,BTC,long,25000,10,2500,2023-12-24,2024-01-07,14,43025.03,43950.28,40625.68,2.15,-5.58,0.43,YES,42164.53,39583.03,2581.5,62500,859.01,4.91,537.62,NO,2235.4,0,1227.16,-689.53,1394.16,55.77,NO,368.15
day_rate_14d,T0382,BTC,long,25000,10,2500,2023-12-24,2024-01-07,14,43025.03,43950.28,40625.68,2.15,-5.58,0.43,YES,42164.53,39583.03,2581.5,100000,1770.49,5.06,537.62,NO,3576.64,0,2529.27,-1991.65,1394.16,55.77,NO,758.78
single_premium_7d,T0383,BTC,short,10000,20,500,2025-07-03,2025-07-04,1,109628.83,108028.6,110590,1.46,-0.88,0.34,YES,111821.41,118399.14,6577.73,25000,269.23,3.85,145.97,NO,0,0,71.43,74.54,0,0,NO,21.43
day_rate_14d,T0383,BTC,short,10000,20,500,2025-07-03,2025-07-04,1,109628.83,108028.6,110590,1.46,-0.88,0.34,YES,111821.41,118399.14,6577.73,40000,587.12,4.19,145.97,NO,0,0,59.91,86.06,0,0,NO,-9.29
single_premium_7d,T0384,ETH,long,25000,5,5000,2025-07-13,2025-07-14,1,2973.38,3014.53,2937,1.38,-1.22,0.6,YES,2913.91,2735.51,178.4,62500,1106.61,6.32,345.99,NO,0,0,293.59,52.4,0,0,NO,88.08
day_rate_14d,T0384,ETH,long,25000,5,5000,2025-07-13,2025-07-14,1,2973.38,3014.53,2937,1.38,-1.22,0.6,YES,2913.91,2735.51,178.4,100000,2115.35,6.04,345.99,NO,0,0,215.85,130.13,0,0,NO,-33.46
single_premium_7d,T0385,BTC,long,2500,20,125,2024-05-09,2024-05-16,7,63073.57,65252.18,60150,3.45,-4.64,0.53,YES,61812.1,58027.68,3784.41,6250,101.72,5.81,86.35,NO,164.7,0,145.31,-58.96,115.88,92.7,NO,43.59
day_rate_14d,T0385,BTC,long,2500,20,125,2024-05-09,2024-05-16,7,63073.57,65252.18,60150,3.45,-4.64,0.53,YES,61812.1,58027.68,3784.41,10000,199.27,5.69,86.35,NO,263.52,0,142.34,-55.98,115.88,92.7,NO,37.72
single_premium_7d,T0386,BTC,short,2500,10,250,2025-03-08,2025-03-11,3,86206.69,82914.51,86863.38,3.82,-0.76,0.59,YES,87930.82,93103.23,5172.4,6250,104.64,5.98,95.47,NO,0,0,68.34,27.13,0,0,NO,20.5
day_rate_14d,T0386,BTC,short,2500,10,250,2025-03-08,2025-03-11,3,86206.69,82914.51,86863.38,3.82,-0.76,0.59,YES,87930.82,93103.23,5172.4,10000,192.66,5.5,95.47,NO,0,0,58.98,36.5,0,0,NO,10.12
single_premium_7d,T0387,ETH,short,25000,3,8333.333333333334,2025-08-09,2025-08-10,1,4262.46,4251.91,4333.13,0.25,-1.66,0.6,YES,4347.71,4603.46,255.75,62500,1049.17,6,61.88,NO,0,0,278.35,-216.48,0,0,NO,83.51
day_rate_14d,T0387,ETH,short,25000,3,8333.333333333334,2025-08-09,2025-08-10,1,4262.46,4251.91,4333.13,0.25,-1.66,0.6,YES,4347.71,4603.46,255.75,100000,1929.53,5.51,61.88,NO,0,0,196.89,-135.01,0,0,NO,-30.52
single_premium_7d,T0388,ETH,short,5000,5,1000,2025-10-06,2025-10-07,1,4686.32,4449.8,4759.16,5.05,-1.55,0.52,YES,4780.05,5061.23,281.18,12500,193.15,5.52,252.35,NO,0,0,51.24,201.11,0,0,NO,15.37
day_rate_14d,T0388,ETH,short,5000,5,1000,2025-10-06,2025-10-07,1,4686.32,4449.8,4759.16,5.05,-1.55,0.52,YES,4780.05,5061.23,281.18,20000,367.25,5.25,252.35,NO,0,0,37.47,214.88,0,0,NO,-5.81
single_premium_7d,T0389,BTC,short,500,5,100,2024-01-07,2024-01-10,3,43950.28,46666.11,47901,-6.18,-8.99,0.45,YES,44829.29,47466.3,2637.02,1250,17.46,4.99,-30.9,NO,75,52.24,0,21.34,44.95,44.95,NO,-10.1
day_rate_14d,T0389,BTC,short,500,5,100,2024-01-07,2024-01-10,3,43950.28,46666.11,47901,-6.18,-8.99,0.45,YES,44829.29,47466.3,2637.02,2000,34.54,4.93,-30.9,NO,120,83.59,10.57,42.12,44.95,44.95,NO,-1.01
single_premium_7d,T0390,BTC,short,2500,10,250,2025-06-22,2025-06-23,1,100996.87,105419.39,106135.47,-4.38,-5.09,0.29,YES,103016.81,109076.62,6059.81,6250,56.53,3.23,-109.47,NO,192.99,148.68,0,39.21,127.2,50.88,NO,-15.51
day_rate_14d,T0390,BTC,short,2500,10,250,2025-06-22,2025-06-23,1,100996.87,105419.39,106135.47,-4.38,-5.09,0.29,YES,103016.81,109076.62,6059.81,10000,131.34,3.75,-109.47,NO,308.79,237.89,13.4,115.01,127.2,50.88,NO,-7.87
single_premium_7d,T0391,BTC,long,500,10,50,2026-01-09,2026-01-10,1,90515.45,90385.54,89583.58,-0.14,-1.03,0.27,YES,88705.14,83274.21,5430.93,1250,9.59,2.74,-0.72,NO,0,0,2.54,-3.26,0,0,NO,0.76
day_rate_14d,T0391,BTC,long,500,10,50,2026-01-09,2026-01-10,1,90515.45,90385.54,89583.58,-0.14,-1.03,0.27,YES,88705.14,83274.21,5430.93,2000,23.57,3.37,-0.72,NO,0,0,2.41,-3.12,0,0,NO,-0.37
single_premium_7d,T0392,BTC,long,10000,5,2000,2025-10-16,2025-10-19,3,108198,108676.78,103516.75,0.44,-4.33,0.44,YES,106034.04,99542.16,6491.88,25000,346.63,4.95,44.25,NO,581.64,0,226.37,-182.12,432.66,21.63,NO,67.91
day_rate_14d,T0392,BTC,long,10000,5,2000,2025-10-16,2025-10-19,3,108198,108676.78,103516.75,0.44,-4.33,0.44,YES,106034.04,99542.16,6491.88,40000,712.53,5.09,44.25,NO,930.62,0,218.12,-173.87,432.66,21.63,NO,37.44
single_premium_7d,T0393,BTC,long,5000,3,1666.6666666666667,2025-07-15,2025-07-29,14,117781.64,117933.39,114750,0.13,-2.57,0.3,YES,115426.01,108359.11,7066.9,12500,114.15,3.26,6.44,NO,71.74,0,163.08,-156.63,71.74,4.3,NO,48.92
day_rate_14d,T0393,BTC,long,5000,3,1666.6666666666667,2025-07-15,2025-07-29,14,117781.64,117933.39,114750,0.13,-2.57,0.3,YES,115426.01,108359.11,7066.9,20000,266.47,3.81,6.44,NO,114.79,0,380.67,-374.22,114.79,6.89,NO,114.2
single_premium_7d,T0394,BTC,long,100000,3,33333.333333333336,2024-07-26,2024-07-27,1,67924.08,67899.41,65705.6,-0.04,-3.27,0.47,YES,66565.6,62490.15,4075.44,250000,3725.39,5.32,-36.32,NO,3165.29,0,988.37,-1024.69,3165.29,9.5,NO,296.51
day_rate_14d,T0394,BTC,long,100000,3,33333.333333333336,2024-07-26,2024-07-27,1,67924.08,67899.41,65705.6,-0.04,-3.27,0.47,YES,66565.6,62490.15,4075.44,400000,7492.6,5.35,-36.32,NO,5064.47,0,764.55,-800.87,3266.12,9.8,NO,-118.51
single_premium_7d,T0395,BTC,short,1000,20,50,2025-02-03,2025-02-06,3,101460.2,96564.62,102599.85,4.83,-1.12,0.47,YES,103489.4,109577.02,6087.61,2500,35.98,5.14,48.25,NO,0,0,23.5,24.75,0,0,NO,7.05
day_rate_14d,T0395,BTC,short,1000,20,50,2025-02-03,2025-02-06,3,101460.2,96564.62,102599.85,4.83,-1.12,0.47,YES,103489.4,109577.02,6087.61,4000,70.34,5.02,48.25,NO,0,0,21.53,26.72,0,0,NO,3.7
single_premium_7d,T0396,BTC,short,10000,20,500,2025-12-11,2026-01-10,30,92542,90385.54,94825.27,2.33,-2.47,0.47,YES,94392.84,99945.36,5552.52,25000,362.52,5.18,233.03,NO,116.82,0,517.89,-284.86,116.82,23.36,NO,155.37
day_rate_14d,T0396,BTC,short,10000,20,500,2025-12-11,2026-01-10,30,92542,90385.54,94825.27,2.33,-2.47,0.47,YES,94392.84,99945.36,5552.52,40000,706.66,5.05,233.03,NO,186.91,0,1009.51,-776.49,186.91,37.38,NO,302.85
single_premium_7d,T0397,BTC,long,5000,10,500,2024-01-11,2024-01-12,1,46342.66,42773.03,41444.97,-7.7,-10.57,0.46,YES,45415.81,42635.25,2780.56,12500,181.3,5.18,-500,YES,750,712.84,0,327.7,528.42,100,YES,-61.54
day_rate_14d,T0397,BTC,long,5000,10,500,2024-01-11,2024-01-12,1,46342.66,42773.03,41444.97,-7.7,-10.57,0.46,YES,45415.81,42635.25,2780.56,20000,367.62,5.25,-500,YES,1200,1140.54,37.51,717.89,528.42,100,YES,-45.77
single_premium_7d,T0398,BTC,short,5000,50,100,2025-11-02,2025-11-03,1,110536.01,106557.98,111221.99,3.6,-0.62,0.41,YES,112746.73,119378.89,6632.16,12500,163.12,4.66,179.94,NO,0,0,43.28,136.67,0,0,NO,12.98
day_rate_14d,T0398,BTC,short,5000,50,100,2025-11-02,2025-11-03,1,110536.01,106557.98,111221.99,3.6,-0.62,0.41,YES,112746.73,119378.89,6632.16,20000,331.1,4.73,179.94,NO,0,0,33.79,146.16,0,0,NO,-5.24
single_premium_7d,T0399,BTC,long,2500,5,500,2025-03-11,2025-03-12,1,82914.51,83659.43,76555,0.9,-7.67,0.67,YES,81256.22,76281.35,4974.87,6250,119.34,6.82,22.46,NO,354.37,0,31.66,-9.2,191.75,38.35,NO,9.5
day_rate_14d,T0399,BTC,long,2500,5,500,2025-03-11,2025-03-12,1,82914.51,83659.43,76555,0.9,-7.67,0.67,YES,81256.22,76281.35,4974.87,10000,223.34,6.38,22.46,NO,567,0,22.79,-0.33,191.75,38.35,NO,-3.53
single_premium_7d,T0400,ETH,long,250000,5,50000,2023-11-07,2023-11-08,1,1885.93,1888.84,1851.01,0.15,-1.85,0.33,YES,1848.21,1735.06,113.16,625000,6426.45,3.67,385.75,NO,0,0,1704.98,-1319.22,0,0,NO,511.49
day_rate_14d,T0400,ETH,long,250000,5,50000,2023-11-07,2023-11-08,1,1885.93,1888.84,1851.01,0.15,-1.85,0.33,YES,1848.21,1735.06,113.16,1000000,14472.75,4.14,385.75,NO,0,0,1476.81,-1091.06,0,0,NO,-228.91
single_premium_7d,T0401,ETH,short,2500,5,500,2023-12-23,2023-12-30,7,2309.58,2291.15,2448.25,0.8,-6,0.45,YES,2355.77,2494.35,138.57,6250,86.96,4.97,19.95,NO,250.26,0,124.24,-104.29,150.1,30.02,NO,37.27
day_rate_14d,T0401,ETH,short,2500,5,500,2023-12-23,2023-12-30,7,2309.58,2291.15,2448.25,0.8,-6,0.45,YES,2355.77,2494.35,138.57,10000,172.25,4.92,19.95,NO,400.41,0,123.03,-103.08,150.1,30.02,NO,32.6
single_premium_7d,T0402,ETH,long,2500,3,833.3333333333334,2025-08-27,2025-08-30,3,4506.95,4374.58,4257.17,-2.94,-5.54,0.92,YES,4416.81,4146.39,270.42,6250,139.77,7.99,-73.43,NO,221.38,58.56,91.28,-106.14,138.55,16.63,NO,27.38
day_rate_14d,T0402,ETH,long,2500,3,833.3333333333334,2025-08-27,2025-08-30,3,4506.95,4374.58,4257.17,-2.94,-5.54,0.92,YES,4416.81,4146.39,270.42,10000,251.28,7.18,-73.43,NO,354.21,93.7,76.92,-56.65,138.55,16.63,NO,13.2
single_premium_7d,T0403,BTC,short,1000,10,100,2025-07-17,2025-07-31,14,119273.69,115761.13,120998.76,2.94,-1.45,0.29,YES,121659.16,128815.59,7156.42,2500,22.49,3.21,29.45,NO,0,0,32.13,-2.68,0,0,NO,9.64
day_rate_14d,T0403,BTC,short,1000,10,100,2025-07-17,2025-07-31,14,119273.69,115761.13,120998.76,2.94,-1.45,0.29,YES,121659.16,128815.59,7156.42,4000,52.35,3.74,29.45,NO,0,0,74.79,-45.34,0,0,NO,22.44
single_premium_7d,T0404,BTC,short,5000,50,100,2025-09-23,2025-10-07,14,112017.21,121393.95,126296,-8.37,-12.75,0.25,YES,114257.55,120978.59,6721.03,12500,93.49,2.67,-100,YES,750,750,133.56,197.9,637.35,100,YES,2.57
day_rate_14d,T0404,BTC,short,5000,50,100,2025-09-23,2025-10-07,14,112017.21,121393.95,126296,-8.37,-12.75,0.25,YES,114257.55,120978.59,6721.03,20000,232.24,3.32,-100,YES,1200,1200,331.77,449.69,637.35,100,YES,39.53
single_premium_7d,T0405,BTC,long,25000,5,5000,2023-12-16,2023-12-17,1,42237.29,41349.59,41222,-2.1,-2.4,0.46,YES,41392.54,38858.31,2534.24,62500,908.8,5.19,-525.42,NO,252.36,63.56,241.11,-702.97,252.36,5.05,NO,72.33
day_rate_14d,T0405,BTC,long,25000,5,5000,2023-12-16,2023-12-17,1,42237.29,41349.59,41222,-2.1,-2.4,0.46,YES,41392.54,38858.31,2534.24,100000,1841.37,5.26,-525.42,NO,403.78,101.7,187.89,-611.62,403.78,8.08,NO,-29.12
single_premium_7d,T0406,ETH,long,2500,5,500,2024-07-12,2024-07-15,3,3135.05,3485.87,3045.8,11.19,-2.85,0.46,YES,3072.35,2884.25,188.1,6250,90.74,5.19,279.76,NO,52.93,0,59.26,220.5,52.93,10.59,NO,17.78
day_rate_14d,T0406,ETH,long,2500,5,500,2024-07-12,2024-07-15,3,3135.05,3485.87,3045.8,11.19,-2.85,0.46,YES,3072.35,2884.25,188.1,10000,183.94,5.26,279.76,NO,84.68,0,56.31,223.45,71.17,14.23,NO,9.67
single_premium_7d,T0407,ETH,short,2500,10,250,2025-11-29,2025-12-02,3,2990.31,2996.7,3053.78,-0.21,-2.12,0.7,YES,3050.12,3229.53,179.42,6250,112.76,6.44,-5.34,NO,7.66,0,73.64,-78.98,7.66,3.06,NO,22.09
day_rate_14d,T0407,ETH,short,2500,10,250,2025-11-29,2025-12-02,3,2990.31,2996.7,3053.78,-0.21,-2.12,0.7,YES,3050.12,3229.53,179.42,10000,201.2,5.75,-5.34,NO,12.25,0,61.59,-66.93,12.25,4.9,NO,10.57
single_premium_7d,T0408,ETH,short,500,20,25,2024-06-15,2024-06-18,3,3566.69,3482.06,3651.51,2.37,-2.38,0.72,YES,3638.02,3852.03,214,1250,22.95,6.56,11.86,NO,4.73,0,14.99,-3.12,4.73,18.91,NO,4.5
day_rate_14d,T0408,ETH,short,500,20,25,2024-06-15,2024-06-18,3,3566.69,3482.06,3651.51,2.37,-2.38,0.72,YES,3638.02,3852.03,214,2000,40.64,5.81,11.86,NO,7.56,0,12.44,-0.58,7.56,30.25,NO,2.14
single_premium_7d,T0409,ETH,short,5000,3,1666.6666666666667,2025-06-24,2025-06-25,1,2449.87,2420.09,2483.38,1.22,-1.37,0.65,YES,2498.87,2645.86,146.99,12500,218.52,6.24,60.78,NO,0,0,57.97,2.81,0,0,NO,17.39
day_rate_14d,T0409,ETH,short,5000,3,1666.6666666666667,2025-06-24,2025-06-25,1,2449.87,2420.09,2483.38,1.22,-1.37,0.65,YES,2498.87,2645.86,146.99,20000,395.17,5.65,60.78,NO,0,0,40.32,20.46,0,0,NO,-6.25
single_premium_7d,T0410,BTC,long,100000,10,10000,2025-12-06,2025-12-09,3,89267.97,92690,87733.18,3.83,-1.72,0.49,YES,87482.61,82126.53,5356.08,250000,3801.76,5.43,3833.44,NO,0,0,2482.78,1350.65,0,0,NO,744.84
day_rate_14d,T0410,BTC,long,100000,10,10000,2025-12-06,2025-12-09,3,89267.97,92690,87733.18,3.83,-1.72,0.49,YES,87482.61,82126.53,5356.08,400000,7599.7,5.43,3833.44,NO,0,0,2326.44,1507,0,0,NO,399.37
single_premium_7d,T0411,BTC,long,5000,5,1000,2024-01-09,2024-01-16,7,46124.08,43130.45,41444.97,-6.49,-10.14,0.51,YES,45201.6,42434.15,2767.44,12500,197.55,5.64,-324.52,NO,750,561.3,282.21,-45.43,507.23,50.72,NO,56.6
day_rate_14d,T0411,BTC,long,5000,5,1000,2024-01-09,2024-01-16,7,46124.08,43130.45,41444.97,-6.49,-10.14,0.51,YES,45201.6,42434.15,2767.44,20000,390.38,5.58,-324.52,NO,1200,898.08,278.84,294.71,507.23,50.72,NO,38.75
single_premium_7d,T0412,BTC,long,25000,5,5000,2025-10-05,2025-10-12,7,123520.79,115067.98,107000,-6.84,-13.37,0.28,YES,121050.37,113639.13,7411.25,62500,496.41,2.84,-1710.81,NO,3750,3027.02,709.16,607.06,3343.73,66.87,NO,61.4
day_rate_14d,T0412,BTC,long,25000,5,5000,2025-10-05,2025-10-12,7,123520.79,115067.98,107000,-6.84,-13.37,0.28,YES,121050.37,113639.13,7411.25,100000,1207.92,3.45,-1710.81,NO,6000,4843.23,862.8,2269.62,3343.73,66.87,NO,16.68
single_premium_7d,T0413,BTC,long,250000,3,83333.33333333333,2024-04-22,2024-04-23,1,66859.17,66414.16,64520,-0.67,-3.5,0.55,YES,65521.99,61510.44,4011.55,625000,10523.91,6.01,-1663.98,NO,9366.58,0,2792.06,-4456.04,8746.63,10.5,NO,837.62
day_rate_14d,T0413,BTC,long,250000,3,83333.33333333333,2024-04-22,2024-04-23,1,66859.17,66414.16,64520,-0.67,-3.5,0.55,YES,65521.99,61510.44,4011.55,1000000,20411.5,5.83,-1663.98,NO,14986.52,0,2082.81,-3746.79,8746.63,10.5,NO,-322.83
single_premium_7d,T0414,BTC,short,50000,20,2500,2025-09-06,2025-09-09,3,110212.6,111549.32,113292.96,-1.21,-2.79,0.35,YES,112416.85,119029.61,6612.76,125000,1404.76,4.01,-606.43,NO,993.66,0,917.4,-1523.83,993.66,39.75,NO,275.22
day_rate_14d,T0414,BTC,short,50000,20,2500,2025-09-06,2025-09-09,3,110212.6,111549.32,113292.96,-1.21,-2.79,0.35,YES,112416.85,119029.61,6612.76,200000,3015.65,4.31,-606.43,NO,1589.85,0,923.16,-1529.59,1397.46,55.9,NO,158.48
single_premium_7d,T0415,BTC,long,2500,5,500,2025-07-24,2025-08-07,14,118397.04,117515.49,111903.68,-0.74,-5.48,0.26,YES,116029.1,108925.28,7103.82,6250,44.26,2.53,-18.61,NO,217.77,0,63.24,-81.85,137.11,27.42,NO,18.97
day_rate_14d,T0415,BTC,long,2500,5,500,2025-07-24,2025-08-07,14,118397.04,117515.49,111903.68,-0.74,-5.48,0.26,YES,116029.1,108925.28,7103.82,10000,111.37,3.18,-18.61,NO,348.44,0,159.11,-177.72,137.11,27.42,NO,47.73
single_premium_7d,T0416,BTC,long,5000,5,1000,2024-04-19,2024-04-20,1,63848.37,64968.87,59573.32,1.75,-6.7,0.56,YES,62571.4,58740.5,3830.9,12500,212.77,6.08,87.75,NO,586.95,0,56.45,31.3,334.78,33.48,NO,16.93
day_rate_14d,T0416,BTC,long,5000,5,1000,2024-04-19,2024-04-20,1,63848.37,64968.87,59573.32,1.75,-6.7,0.56,YES,62571.4,58740.5,3830.9,20000,411.37,5.88,87.75,NO,939.13,0,41.98,45.77,334.78,33.48,NO,-6.51
single_premium_7d,T0417,ETH,long,2500,50,50,2024-04-19,2024-04-20,1,3057.93,3157.01,2865.71,3.24,-6.29,0.69,YES,2996.77,2813.3,183.48,6250,120.98,6.91,-50,YES,267.87,0,32.1,48.91,157.15,100,YES,9.63
day_rate_14d,T0417,ETH,long,2500,50,50,2024-04-19,2024-04-20,1,3057.93,3157.01,2865.71,3.24,-6.29,0.69,YES,2996.77,2813.3,183.48,10000,225.57,6.44,-50,YES,428.6,0,23.02,57.98,157.15,100,YES,-3.57
single_premium_7d,T0418,ETH,long,25000,20,1250,2023-11-01,2023-11-08,7,1847.74,1888.84,1777,2.22,-3.83,0.55,YES,1810.79,1699.92,110.86,62500,1047.4,5.99,556.08,NO,1142.79,0,1496.28,-940.2,957.12,76.57,NO,448.88
day_rate_14d,T0418,ETH,long,25000,20,1250,2023-11-01,2023-11-08,7,1847.74,1888.84,1777,2.22,-3.83,0.55,YES,1810.79,1699.92,110.86,100000,2034.29,5.81,556.08,NO,1828.46,0,1453.06,-896.98,957.12,76.57,NO,385.06
single_premium_7d,T0419,BTC,short,25000,50,500,2024-08-05,2024-08-06,1,54029.12,56048.08,58282.83,-3.74,-7.87,0.55,YES,55109.7,58351.45,3241.75,62500,1002.74,5.73,-500,YES,3670.62,1085.5,0,151.3,1968.25,100,YES,-197.52
day_rate_14d,T0419,BTC,short,25000,50,500,2024-08-05,2024-08-06,1,54029.12,56048.08,58282.83,-3.74,-7.87,0.55,YES,55109.7,58351.45,3241.75,100000,1878.27,5.37,-500,YES,5873,1736.8,191.66,610.94,1968.25,100,YES,-29.71
single_premium_7d,T0420,ETH,long,2500,3,833.3333333333334,2024-05-18,2024-05-21,3,3123.99,3789.37,3048.58,21.3,-2.41,0.5,YES,3061.51,2874.07,187.44,6250,97.36,5.56,532.48,NO,25.87,0,63.58,468.89,25.87,3.1,NO,19.08
day_rate_14d,T0420,ETH,long,2500,3,833.3333333333334,2024-05-18,2024-05-21,3,3123.99,3789.37,3048.58,21.3,-2.41,0.5,YES,3061.51,2874.07,187.44,10000,193.23,5.52,532.48,NO,41.39,0,59.15,473.32,41.39,4.97,NO,10.15
single_premium_7d,T0421,ETH,long,50000,3,16666.666666666668,2026-02-20,2026-02-21,1,1968.13,1973,1922.31,0.25,-2.33,0.99,YES,1928.77,1810.68,118.09,125000,2887,8.25,123.72,NO,410.12,0,765.94,-642.22,410.12,2.46,NO,229.78
day_rate_14d,T0421,ETH,long,50000,3,16666.666666666668,2026-02-20,2026-02-21,1,1968.13,1973,1922.31,0.25,-2.33,0.99,YES,1928.77,1810.68,118.09,200000,5153.23,7.36,123.72,NO,656.2,0,525.84,-402.12,656.2,3.94,NO,-81.51
single_premium_7d,T0422,BTC,long,1000,10,100,2024-03-03,2024-03-10,7,63154.49,69032.12,59224.68,9.31,-6.22,0.46,YES,61891.4,58102.13,3789.27,2500,36.24,5.18,93.07,NO,105.56,0,51.78,41.29,62.23,62.23,NO,15.53
day_rate_14d,T0422,BTC,long,1000,10,100,2024-03-03,2024-03-10,7,63154.49,69032.12,59224.68,9.31,-6.22,0.46,YES,61891.4,58102.13,3789.27,4000,73.5,5.25,93.07,NO,168.9,0,52.5,40.57,62.23,62.23,NO,13.91
single_premium_7d,T0423,BTC,short,2500,20,125,2024-05-30,2024-06-06,7,68338.58,70773.64,71804.13,-3.56,-5.07,0.55,YES,69705.35,73805.67,4100.31,6250,99.72,5.7,-125,YES,191.95,97.7,142.46,-133.84,126.78,100,YES,37.85
day_rate_14d,T0423,BTC,short,2500,20,125,2024-05-30,2024-06-06,7,68338.58,70773.64,71804.13,-3.56,-5.07,0.55,YES,69705.35,73805.67,4100.31,10000,187.21,5.35,-125,YES,307.11,156.32,133.72,-66.48,126.78,100,YES,32.3
single_premium_7d,T0424,BTC,short,1000,50,20,2024-06-04,2024-06-18,14,70542.32,65152.8,71974.04,7.64,-2.03,0.49,YES,71953.17,76185.71,4232.54,2500,37.12,5.3,-20,YES,0.74,0,53.03,23.37,0.74,3.7,YES,15.91
day_rate_14d,T0424,BTC,short,1000,50,20,2024-06-04,2024-06-18,14,70542.32,65152.8,71974.04,7.64,-2.03,0.49,YES,71953.17,76185.71,4232.54,4000,71.7,5.12,-20,YES,1.18,0,102.42,-26.02,1.18,5.92,YES,30.73
