tierId,tradeId,asset,side,notionalUsd,leverage,marginUsd,entryDate,exitDate,holdDays,spotAtEntry,spotAtExit,worstAdverseSpot,perpReturnPct,perpMaxAdverseReturnPct,rvolEntry,hedgeable,K_long,K_short,spreadWidth,protectedNotionalUsd,hedgeCostUsd,feePctOfNotional,perpPnlUsd,perpLiquidatedUnhedged,hedgePayoutAtMaxDrawdownUsd,hedgePayoutAtExitUsd,totalUserFeeUsd,netUserPnlUsd,drawdownReductionUsd,drawdownReductionPctOfMargin,liquidationPrevented,atticusNetMargin
day_rate_14d,T0381,BTC,short,500,10,50,2024-06-25,2024-06-26,1,61789.71,60816.68,62470,1.57,-1.1,0.31,YES,63025.5,66732.89,3707.38,2000,27.39,3.91,7.87,NO,0,0,2.8,5.08,0,0,NO,-0.43
single_premium_7d,T0382,BTC,long,5000,10,500,2023-12-24,2024-01-07,14,43025.03,43950.28,40625.68,2.15,-5.58,0.43,YES,42164.53,39583.03,2581.5,12500,171.8,4.91,107.52,NO,447.08,0,245.43,-137.91,278.83,55.77,NO,73.63
day_rate_14d,T0382,BTC,long,5000,10,500,2023-12-24,2024-01-07,14,43025.03,43950.28,40625.68,2.15,-5.58,0.43,YES,42164.53,39583.03,2581.5,20000,354.1,5.06,107.52,NO,715.33,0,505.85,-398.33,278.83,55.77,NO,151.76
single_premium_7d,T0383,BTC,short,5000,20,250,2025-07-03,2025-07-04,1,109628.83,108028.6,110590,1.46,-0.88,0.34,YES,111821.41,118399.14,6577.73,12500,134.61,3.85,72.98,NO,0,0,35.71,37.27,0,0,NO,10.71
day_rate_14d,T0383,BTC,short,5000,20,250,2025-07-03,2025-07-04,1,109628.83,108028.6,110590,1.46,-0.88,0.34,YES,111821.41,118399.14,6577.73,20000,293.56,4.19,72.98,NO,0,0,29.96,43.03,0,0,NO,-4.64
single_premium_7d,T0384,ETH,long,10000,5,2000,2025-07-13,2025-07-14,1,2973.38,3014.53,2937,1.38,-1.22,0.6,YES,2913.91,2735.51,178.4,25000,442.64,6.32,138.39,NO,0,0,117.44,20.96,0,0,NO,35.23
day_rate_14d,T0384,ETH,long,10000,5,2000,2025-07-13,2025-07-14,1,2973.38,3014.53,2937,1.38,-1.22,0.6,YES,2913.91,2735.51,178.4,40000,846.14,6.04,138.39,NO,0,0,86.34,52.05,0,0,NO,-13.38
single_premium_7d,T0385,BTC,long,1000,20,50,2024-05-09,2024-05-23,14,63073.57,67940.45,60150,7.72,-4.64,0.53,YES,61812.1,58027.68,3784.41,2500,40.69,5.81,77.16,NO,65.88,0,58.13,19.04,46.35,92.7,NO,17.44
day_rate_14d,T0385,BTC,long,1000,20,50,2024-05-09,2024-05-23,14,63073.57,67940.45,60150,7.72,-4.64,0.53,YES,61812.1,58027.68,3784.41,4000,79.71,5.69,77.16,NO,105.41,0,113.87,-36.71,46.35,92.7,NO,34.16
single_premium_7d,T0386,BTC,short,1000,10,100,2025-03-08,2025-03-11,3,86206.69,82914.51,86863.38,3.82,-0.76,0.59,YES,87930.82,93103.23,5172.4,2500,41.86,5.98,38.19,NO,0,0,27.34,10.85,0,0,NO,8.2
day_rate_14d,T0386,BTC,short,1000,10,100,2025-03-08,2025-03-11,3,86206.69,82914.51,86863.38,3.82,-0.76,0.59,YES,87930.82,93103.23,5172.4,4000,77.06,5.5,38.19,NO,0,0,23.59,14.6,0,0,NO,4.05
single_premium_7d,T0387,ETH,short,5000,3,1666.6666666666667,2025-08-09,2025-08-10,1,4262.46,4251.91,4333.13,0.25,-1.66,0.6,YES,4347.71,4603.46,255.75,12500,209.83,6,12.38,NO,0,0,55.67,-43.3,0,0,NO,16.7
day_rate_14d,T0387,ETH,short,5000,3,1666.6666666666667,2025-08-09,2025-08-10,1,4262.46,4251.91,4333.13,0.25,-1.66,0.6,YES,4347.71,4603.46,255.75,20000,385.91,5.51,12.38,NO,0,0,39.38,-27,0,0,NO,-6.1
single_premium_7d,T0388,ETH,short,2500,5,500,2025-10-06,2025-10-07,1,4686.32,4449.8,4759.16,5.05,-1.55,0.52,YES,4780.05,5061.23,281.18,6250,96.57,5.52,126.18,NO,0,0,25.62,100.55,0,0,NO,7.69
day_rate_14d,T0388,ETH,short,2500,5,500,2025-10-06,2025-10-07,1,4686.32,4449.8,4759.16,5.05,-1.55,0.52,YES,4780.05,5061.23,281.18,10000,183.62,5.25,126.18,NO,0,0,18.74,107.44,0,0,NO,-2.9
single_premium_7d,T0389,BTC,short,500,5,100,2024-01-07,2024-01-10,3,43950.28,46666.11,47901,-6.18,-8.99,0.45,YES,44829.29,47466.3,2637.02,1250,17.46,4.99,-30.9,NO,75,52.24,0,21.34,44.95,44.95,NO,-10.1
day_rate_14d,T0389,BTC,short,500,5,100,2024-01-07,2024-01-10,3,43950.28,46666.11,47901,-6.18,-8.99,0.45,YES,44829.29,47466.3,2637.02,2000,34.54,4.93,-30.9,NO,120,83.59,10.57,42.12,44.95,44.95,NO,-1.01
single_premium_7d,T0390,BTC,short,1000,10,100,2025-06-22,2025-06-23,1,100996.87,105419.39,106135.47,-4.38,-5.09,0.29,YES,103016.81,109076.62,6059.81,2500,22.61,3.23,-43.79,NO,77.2,59.47,0,15.68,50.88,50.88,NO,-6.2
day_rate_14d,T0390,BTC,short,1000,10,100,2025-06-22,2025-06-23,1,100996.87,105419.39,106135.47,-4.38,-5.09,0.29,YES,103016.81,109076.62,6059.81,4000,52.53,3.75,-43.79,NO,123.52,95.15,5.36,46.01,50.88,50.88,NO,-3.15
single_premium_7d,T0391,BTC,long,500,10,50,2026-01-09,2026-01-10,1,90515.45,90385.54,89583.58,-0.14,-1.03,0.27,YES,88705.14,83274.21,5430.93,1250,9.59,2.74,-0.72,NO,0,0,2.54,-3.26,0,0,NO,0.76
day_rate_14d,T0391,BTC,long,500,10,50,2026-01-09,2026-01-10,1,90515.45,90385.54,89583.58,-0.14,-1.03,0.27,YES,88705.14,83274.21,5430.93,2000,23.57,3.37,-0.72,NO,0,0,2.41,-3.12,0,0,NO,-0.37
single_premium_7d,T0392,BTC,long,5000,5,1000,2025-10-16,2025-10-19,3,108198,108676.78,103516.75,0.44,-4.33,0.44,YES,106034.04,99542.16,6491.88,12500,173.32,4.95,22.13,NO,290.82,0,113.19,-91.06,216.33,21.63,NO,33.96
day_rate_14d,T0392,BTC,long,5000,5,1000,2025-10-16,2025-10-19,3,108198,108676.78,103516.75,0.44,-4.33,0.44,YES,106034.04,99542.16,6491.88,20000,356.27,5.09,22.13,NO,465.31,0,109.06,-86.94,216.33,21.63,NO,18.72
single_premium_7d,T0393,BTC,long,2500,3,833.3333333333334,2025-07-15,2025-07-29,14,117781.64,117933.39,114750,0.13,-2.57,0.3,YES,115426.01,108359.11,7066.9,6250,57.08,3.26,3.22,NO,35.87,0,81.54,-78.32,35.87,4.3,NO,24.46
day_rate_14d,T0393,BTC,long,2500,3,833.3333333333334,2025-07-15,2025-07-29,14,117781.64,117933.39,114750,0.13,-2.57,0.3,YES,115426.01,108359.11,7066.9,10000,133.23,3.81,3.22,NO,57.39,0,190.33,-187.11,57.39,6.89,NO,57.1
single_premium_7d,T0394,BTC,long,25000,3,8333.333333333334,2024-07-26,2024-07-27,1,67924.08,67899.41,65705.6,-0.04,-3.27,0.47,YES,66565.6,62490.15,4075.44,62500,931.35,5.32,-9.08,NO,791.32,0,247.09,-256.17,791.32,9.5,NO,74.13
day_rate_14d,T0394,BTC,long,25000,3,8333.333333333334,2024-07-26,2024-07-27,1,67924.08,67899.41,65705.6,-0.04,-3.27,0.47,YES,66565.6,62490.15,4075.44,100000,1873.15,5.35,-9.08,NO,1266.12,0,191.14,-200.22,816.53,9.8,NO,-29.63
single_premium_7d,T0395,BTC,short,1000,20,50,2025-02-03,2025-02-06,3,101460.2,96564.62,102599.85,4.83,-1.12,0.47,YES,103489.4,109577.02,6087.61,2500,35.98,5.14,48.25,NO,0,0,23.5,24.75,0,0,NO,7.05
day_rate_14d,T0395,BTC,short,1000,20,50,2025-02-03,2025-02-06,3,101460.2,96564.62,102599.85,4.83,-1.12,0.47,YES,103489.4,109577.02,6087.61,4000,70.34,5.02,48.25,NO,0,0,21.53,26.72,0,0,NO,3.7
single_premium_7d,T0396,BTC,short,5000,20,250,2025-12-11,2026-01-10,30,92542,90385.54,94825.27,2.33,-2.47,0.47,YES,94392.84,99945.36,5552.52,12500,181.26,5.18,116.51,NO,58.41,0,258.94,-142.43,58.41,23.36,NO,77.68
day_rate_14d,T0396,BTC,short,5000,20,250,2025-12-11,2026-01-10,30,92542,90385.54,94825.27,2.33,-2.47,0.47,YES,94392.84,99945.36,5552.52,20000,353.33,5.05,116.51,NO,93.46,0,504.76,-388.24,93.46,37.38,NO,151.43
single_premium_7d,T0397,BTC,long,2500,10,250,2024-01-11,2024-01-12,1,46342.66,42773.03,41444.97,-7.7,-10.57,0.46,YES,45415.81,42635.25,2780.56,6250,90.65,5.18,-250,YES,375,356.42,0,163.85,264.21,100,YES,-30.77
day_rate_14d,T0397,BTC,long,2500,10,250,2024-01-11,2024-01-12,1,46342.66,42773.03,41444.97,-7.7,-10.57,0.46,YES,45415.81,42635.25,2780.56,10000,183.81,5.25,-250,YES,600,570.27,18.76,358.95,264.21,100,YES,-22.89
single_premium_7d,T0398,BTC,short,2500,50,50,2025-11-02,2025-11-03,1,110536.01,106557.98,111221.99,3.6,-0.62,0.41,YES,112746.73,119378.89,6632.16,6250,81.56,4.66,89.97,NO,0,0,21.64,68.33,0,0,NO,6.49
day_rate_14d,T0398,BTC,short,2500,50,50,2025-11-02,2025-11-03,1,110536.01,106557.98,111221.99,3.6,-0.62,0.41,YES,112746.73,119378.89,6632.16,10000,165.55,4.73,89.97,NO,0,0,16.89,73.08,0,0,NO,-2.62
single_premium_7d,T0399,BTC,long,1000,5,200,2025-03-11,2025-03-12,1,82914.51,83659.43,76555,0.9,-7.67,0.67,YES,81256.22,76281.35,4974.87,2500,47.74,6.82,8.98,NO,141.75,0,12.66,-3.68,76.7,38.35,NO,3.8
day_rate_14d,T0399,BTC,long,1000,5,200,2025-03-11,2025-03-12,1,82914.51,83659.43,76555,0.9,-7.67,0.67,YES,81256.22,76281.35,4974.87,4000,89.34,6.38,8.98,NO,226.8,0,9.12,-0.13,76.7,38.35,NO,-1.41
single_premium_7d,T0400,BTC,long,25000,5,5000,2023-11-07,2023-11-08,1,35416.28,35639.13,34530.67,0.63,-2.5,0.18,YES,34707.95,32582.98,2124.98,62500,223.68,1.28,157.31,NO,312.86,0,59.34,97.96,312.86,6.26,NO,17.8
day_rate_14d,T0400,BTC,long,25000,5,5000,2023-11-07,2023-11-08,1,35416.28,35639.13,34530.67,0.63,-2.5,0.18,YES,34707.95,32582.98,2124.98,100000,676.99,1.93,157.31,NO,500.57,0,69.08,88.23,500.57,10.01,NO,-10.71
single_premium_7d,T0401,BTC,short,1000,5,200,2023-12-23,2023-12-30,7,43726.35,42141.03,44033.84,3.63,-0.7,0.43,YES,44600.88,47224.46,2623.58,2500,33.66,4.81,36.26,NO,0,0,48.08,-11.83,0,0,NO,14.43
day_rate_14d,T0401,BTC,short,1000,5,200,2023-12-23,2023-12-30,7,43726.35,42141.03,44033.84,3.63,-0.7,0.43,YES,44600.88,47224.46,2623.58,4000,67.51,4.82,36.26,NO,0,0,48.22,-11.97,0,0,NO,12.78
single_premium_7d,T0402,ETH,long,1000,3,333.3333333333333,2025-08-27,2025-08-30,3,4506.95,4374.58,4257.17,-2.94,-5.54,0.92,YES,4416.81,4146.39,270.42,2500,55.91,7.99,-29.37,NO,88.55,23.43,36.51,-42.46,55.42,16.63,NO,10.95
day_rate_14d,T0402,ETH,long,1000,3,333.3333333333333,2025-08-27,2025-08-30,3,4506.95,4374.58,4257.17,-2.94,-5.54,0.92,YES,4416.81,4146.39,270.42,4000,100.51,7.18,-29.37,NO,141.68,37.48,30.77,-22.66,55.42,16.63,NO,5.28
single_premium_7d,T0403,BTC,short,1000,10,100,2025-07-17,2025-07-31,14,119273.69,115761.13,120998.76,2.94,-1.45,0.29,YES,121659.16,128815.59,7156.42,2500,22.49,3.21,29.45,NO,0,0,32.13,-2.68,0,0,NO,9.64
day_rate_14d,T0403,BTC,short,1000,10,100,2025-07-17,2025-07-31,14,119273.69,115761.13,120998.76,2.94,-1.45,0.29,YES,121659.16,128815.59,7156.42,4000,52.35,3.74,29.45,NO,0,0,74.79,-45.34,0,0,NO,22.44
single_premium_7d,T0404,BTC,short,2500,50,50,2025-09-23,2025-10-07,14,112017.21,121393.95,126296,-8.37,-12.75,0.25,YES,114257.55,120978.59,6721.03,6250,46.75,2.67,-50,YES,375,375,66.78,98.95,318.67,100,YES,1.28
day_rate_14d,T0404,BTC,short,2500,50,50,2025-09-23,2025-10-07,14,112017.21,121393.95,126296,-8.37,-12.75,0.25,YES,114257.55,120978.59,6721.03,10000,116.12,3.32,-50,YES,600,600,165.89,224.84,318.67,100,YES,19.77
single_premium_7d,T0405,BTC,long,10000,5,2000,2023-12-16,2023-12-19,3,42237.29,42266.22,40508.01,0.07,-4.09,0.46,YES,41392.54,38858.31,2534.24,25000,363.52,5.19,6.85,NO,523.55,0,237.4,-230.55,409.42,20.47,NO,71.22
day_rate_14d,T0405,BTC,long,10000,5,2000,2023-12-16,2023-12-19,3,42237.29,42266.22,40508.01,0.07,-4.09,0.46,YES,41392.54,38858.31,2534.24,40000,736.55,5.26,6.85,NO,837.68,0,225.47,-218.62,409.42,20.47,NO,38.71
single_premium_7d,T0406,ETH,long,1000,5,200,2024-07-12,2024-07-15,3,3135.05,3485.87,3045.8,11.19,-2.85,0.46,YES,3072.35,2884.25,188.1,2500,36.3,5.19,111.9,NO,21.17,0,23.7,88.2,21.17,10.59,NO,7.11
day_rate_14d,T0406,ETH,long,1000,5,200,2024-07-12,2024-07-15,3,3135.05,3485.87,3045.8,11.19,-2.85,0.46,YES,3072.35,2884.25,188.1,4000,73.57,5.26,111.9,NO,33.87,0,22.52,89.38,28.47,14.23,NO,3.87
single_premium_7d,T0407,BTC,short,1000,10,100,2025-11-29,2025-12-06,7,90828.06,89267.97,94181.41,1.72,-3.69,0.45,YES,92644.62,98094.3,5449.68,2500,35.19,5.03,17.18,NO,42.3,0,50.27,-33.09,36.92,36.92,NO,15.08
day_rate_14d,T0407,BTC,short,1000,10,100,2025-11-29,2025-12-06,7,90828.06,89267.97,94181.41,1.72,-3.69,0.45,YES,92644.62,98094.3,5449.68,4000,69.39,4.96,17.18,NO,67.68,0,49.56,-32.38,36.92,36.92,NO,13.13
single_premium_7d,T0408,BTC,short,500,20,25,2024-06-15,2024-06-18,3,66192,65152.8,67274.96,1.57,-1.64,0.38,YES,67515.84,71487.36,3971.52,1250,15.34,4.38,7.85,NO,0,0,10.02,-2.17,0,0,NO,3.01
day_rate_14d,T0408,BTC,short,500,20,25,2024-06-15,2024-06-18,3,66192,65152.8,67274.96,1.57,-1.64,0.38,YES,67515.84,71487.36,3971.52,2000,31.87,4.55,7.85,NO,0,0,9.76,-1.91,0,0,NO,1.67
single_premium_7d,T0409,ETH,short,2500,3,833.3333333333334,2025-06-24,2025-06-25,1,2449.87,2420.09,2483.38,1.22,-1.37,0.65,YES,2498.87,2645.86,146.99,6250,109.26,6.24,30.39,NO,0,0,28.99,1.4,0,0,NO,8.7
day_rate_14d,T0409,ETH,short,2500,3,833.3333333333334,2025-06-24,2025-06-25,1,2449.87,2420.09,2483.38,1.22,-1.37,0.65,YES,2498.87,2645.86,146.99,10000,197.58,5.65,30.39,NO,0,0,20.16,10.23,0,0,NO,-3.13
single_premium_7d,T0410,BTC,long,10000,10,1000,2025-12-06,2025-12-09,3,89267.97,92690,87733.18,3.83,-1.72,0.49,YES,87482.61,82126.53,5356.08,25000,380.18,5.43,383.34,NO,0,0,248.28,135.07,0,0,NO,74.48
day_rate_14d,T0410,BTC,long,10000,10,1000,2025-12-06,2025-12-09,3,89267.97,92690,87733.18,3.83,-1.72,0.49,YES,87482.61,82126.53,5356.08,40000,759.97,5.43,383.34,NO,0,0,232.64,150.7,0,0,NO,39.94
single_premium_7d,T0411,BTC,long,2500,5,500,2024-01-09,2024-01-23,14,46124.08,39878.3,38501,-13.54,-16.53,0.51,YES,45201.6,42434.15,2767.44,6250,98.77,5.64,-338.53,NO,375,375,141.11,-104.64,375,75,NO,23.58
day_rate_14d,T0411,BTC,long,2500,5,500,2024-01-09,2024-01-23,14,46124.08,39878.3,38501,-13.54,-16.53,0.51,YES,45201.6,42434.15,2767.44,10000,195.19,5.58,-338.53,NO,600,600,278.84,-17.38,413.18,82.64,NO,53.65
single_premium_7d,T0412,BTC,long,10000,5,2000,2025-10-05,2025-10-12,7,123520.79,115067.98,107000,-6.84,-13.37,0.28,YES,121050.37,113639.13,7411.25,25000,198.56,2.84,-684.32,NO,1500,1210.81,283.66,242.82,1337.49,66.87,NO,24.56
day_rate_14d,T0412,BTC,long,10000,5,2000,2025-10-05,2025-10-12,7,123520.79,115067.98,107000,-6.84,-13.37,0.28,YES,121050.37,113639.13,7411.25,40000,483.17,3.45,-684.32,NO,2400,1937.29,345.12,907.85,1337.49,66.87,NO,6.67
single_premium_7d,T0413,BTC,long,25000,3,8333.333333333334,2024-04-22,2024-04-23,1,66859.17,66414.16,64520,-0.67,-3.5,0.55,YES,65521.99,61510.44,4011.55,62500,1052.39,6.01,-166.4,NO,936.66,0,279.21,-445.6,874.66,10.5,NO,83.76
day_rate_14d,T0413,BTC,long,25000,3,8333.333333333334,2024-04-22,2024-04-23,1,66859.17,66414.16,64520,-0.67,-3.5,0.55,YES,65521.99,61510.44,4011.55,100000,2041.15,5.83,-166.4,NO,1498.65,0,208.28,-374.68,874.66,10.5,NO,-32.28
single_premium_7d,T0414,BTC,short,10000,20,500,2025-09-06,2025-09-09,3,110212.6,111549.32,113292.96,-1.21,-2.79,0.35,YES,112416.85,119029.61,6612.76,25000,280.95,4.01,-121.29,NO,198.73,0,183.48,-304.77,198.73,39.75,NO,55.04
day_rate_14d,T0414,BTC,short,10000,20,500,2025-09-06,2025-09-09,3,110212.6,111549.32,113292.96,-1.21,-2.79,0.35,YES,112416.85,119029.61,6612.76,40000,603.13,4.31,-121.29,NO,317.97,0,184.63,-305.92,279.49,55.9,NO,31.7
single_premium_7d,T0415,BTC,long,1000,5,200,2025-07-24,2025-08-07,14,118397.04,117515.49,111903.68,-0.74,-5.48,0.26,YES,116029.1,108925.28,7103.82,2500,17.71,2.53,-7.45,NO,87.11,0,25.29,-32.74,54.84,27.42,NO,7.59
day_rate_14d,T0415,BTC,long,1000,5,200,2025-07-24,2025-08-07,14,118397.04,117515.49,111903.68,-0.74,-5.48,0.26,YES,116029.1,108925.28,7103.82,4000,44.55,3.18,-7.45,NO,139.38,0,63.64,-71.09,54.84,27.42,NO,19.09
single_premium_7d,T0416,BTC,long,2500,5,500,2024-04-19,2024-04-20,1,63848.37,64968.87,59573.32,1.75,-6.7,0.56,YES,62571.4,58740.5,3830.9,6250,106.38,6.08,43.87,NO,293.48,0,28.22,15.65,167.39,33.48,NO,8.47
day_rate_14d,T0416,BTC,long,2500,5,500,2024-04-19,2024-04-20,1,63848.37,64968.87,59573.32,1.75,-6.7,0.56,YES,62571.4,58740.5,3830.9,10000,205.68,5.88,43.87,NO,469.56,0,20.99,22.89,167.39,33.48,NO,-3.25
single_premium_7d,T0417,ETH,long,1000,50,20,2024-04-19,2024-04-20,1,3057.93,3157.01,2865.71,3.24,-6.29,0.69,YES,2996.77,2813.3,183.48,2500,48.39,6.91,-20,YES,107.15,0,12.84,19.56,62.86,100,YES,3.85
day_rate_14d,T0417,ETH,long,1000,50,20,2024-04-19,2024-04-20,1,3057.93,3157.01,2865.71,3.24,-6.29,0.69,YES,2996.77,2813.3,183.48,4000,90.23,6.44,-20,YES,171.44,0,9.21,23.19,62.86,100,YES,-1.43
single_premium_7d,T0418,BTC,long,5000,20,250,2023-11-01,2023-11-15,14,35440.1,37885.35,34079.46,6.9,-3.84,0.55,YES,34731.3,32604.89,2126.41,12500,209.48,5.99,344.98,NO,229.91,0,299.26,45.73,191.96,76.79,NO,89.78
day_rate_14d,T0418,BTC,long,5000,20,250,2023-11-01,2023-11-15,14,35440.1,37885.35,34079.46,6.9,-3.84,0.55,YES,34731.3,32604.89,2126.41,20000,406.86,5.81,344.98,NO,367.85,0,581.23,-236.24,191.96,76.79,NO,174.37
single_premium_7d,T0419,BTC,short,10000,50,200,2024-08-05,2024-08-06,1,54029.12,56048.08,58282.83,-3.74,-7.87,0.55,YES,55109.7,58351.45,3241.75,25000,401.1,5.73,-200,YES,1468.25,434.2,0,60.52,787.3,100,YES,-79.01
day_rate_14d,T0419,BTC,short,10000,50,200,2024-08-05,2024-08-06,1,54029.12,56048.08,58282.83,-3.74,-7.87,0.55,YES,55109.7,58351.45,3241.75,40000,751.31,5.37,-200,YES,2349.2,694.72,76.66,244.38,787.3,100,YES,-11.88
single_premium_7d,T0420,ETH,long,1000,3,333.3333333333333,2024-05-18,2024-05-21,3,3123.99,3789.37,3048.58,21.3,-2.41,0.5,YES,3061.51,2874.07,187.44,2500,38.95,5.56,212.99,NO,10.35,0,25.43,187.56,10.35,3.1,NO,7.63
day_rate_14d,T0420,ETH,long,1000,3,333.3333333333333,2024-05-18,2024-05-21,3,3123.99,3789.37,3048.58,21.3,-2.41,0.5,YES,3061.51,2874.07,187.44,4000,77.29,5.52,212.99,NO,16.56,0,23.66,189.33,16.56,4.97,NO,4.06
single_premium_7d,T0421,BTC,long,10000,3,3333.3333333333335,2026-02-20,2026-02-23,3,67984.42,64625.78,63855,-4.94,-6.07,0.8,YES,66624.73,62545.67,4079.07,25000,524.86,7.5,-494.03,NO,1018.52,735.08,0,241.05,607.41,18.22,NO,-261.7
day_rate_14d,T0421,BTC,long,10000,3,3333.3333333333335,2026-02-20,2026-02-23,3,67984.42,64625.78,63855,-4.94,-6.07,0.8,YES,66624.73,62545.67,4079.07,40000,958.04,6.84,-494.03,NO,1629.63,1176.12,293.28,388.81,607.41,18.22,NO,29.18
single_premium_7d,T0422,BTC,long,500,10,50,2024-03-03,2024-03-17,14,63154.49,68343.64,59224.68,8.22,-6.22,0.46,YES,61891.4,58102.13,3789.27,1250,18.12,5.18,41.08,NO,52.78,0,25.89,15.19,31.11,62.23,NO,7.77
day_rate_14d,T0422,BTC,long,500,10,50,2024-03-03,2024-03-17,14,63154.49,68343.64,59224.68,8.22,-6.22,0.46,YES,61891.4,58102.13,3789.27,2000,36.75,5.25,41.08,NO,84.45,0,52.5,-11.42,31.11,62.23,NO,15.75
single_premium_7d,T0423,BTC,short,1000,20,50,2024-05-30,2024-06-13,14,68338.58,66738.85,71974.04,2.34,-5.32,0.55,YES,69705.35,73805.67,4100.31,2500,39.89,5.7,-50,YES,82.99,0,56.99,-33.58,53.2,100,YES,17.1
day_rate_14d,T0423,BTC,short,1000,20,50,2024-05-30,2024-06-13,14,68338.58,66738.85,71974.04,2.34,-5.32,0.55,YES,69705.35,73805.67,4100.31,4000,74.88,5.35,-50,YES,132.79,0,106.98,-83.57,53.2,100,YES,32.09
single_premium_7d,T0424,BTC,short,1000,50,20,2024-06-04,2024-07-04,30,70542.32,57042.14,71974.04,19.14,-2.03,0.49,YES,71953.17,76185.71,4232.54,2500,37.12,5.3,-20,YES,0.74,0,53.03,138.35,0.74,3.7,YES,15.91
day_rate_14d,T0424,BTC,short,1000,50,20,2024-06-04,2024-07-04,30,70542.32,57042.14,71974.04,19.14,-2.03,0.49,YES,71953.17,76185.71,4232.54,4000,71.7,5.12,-20,YES,1.18,0,102.42,88.95,1.18,5.92,YES,30.73
single_premium_7d,T0425,ETH,short,1000,5,200,2024-01-21,2024-01-22,1,2455.52,2311.34,2480.69,5.87,-1.03,0.61,YES,2504.63,2651.96,147.33,2500,42.44,6.06,58.72,NO,0,0,11.26,47.46,0,0,NO,3.38
day_rate_14d,T0425,ETH,short,1000,5,200,2024-01-21,2024-01-22,1,2455.52,2311.34,2480.69,5.87,-1.03,0.61,YES,2504.63,2651.96,147.33,4000,77.69,5.55,58.72,NO,0,0,7.93,50.79,0,0,NO,-1.23
single_premium_7d,T0426,BTC,long,25000,3,8333.333333333334,2025-11-06,2025-11-09,3,101290.5,104694.95,99170,3.36,-2.09,0.46,YES,99264.69,93187.26,6077.43,62500,905.48,5.17,840.27,NO,58.43,0,591.34,248.93,58.43,0.7,NO,177.4
day_rate_14d,T0426,BTC,long,25000,3,8333.333333333334,2025-11-06,2025-11-09,3,101290.5,104694.95,99170,3.36,-2.09,0.46,YES,99264.69,93187.26,6077.43,100000,1836.68,5.25,840.27,NO,93.48,0,562.25,278.02,93.48,1.12,NO,96.52
single_premium_7d,T0427,ETH,short,2500,3,833.3333333333334,2025-05-19,2025-05-26,7,2528.71,2564.32,2734.04,-1.41,-8.12,0.92,YES,2579.28,2731.01,151.72,6250,124.4,7.11,-35.21,NO,375,0,177.72,-212.93,203,24.36,NO,53.32
day_rate_14d,T0427,ETH,short,2500,3,833.3333333333334,2025-05-19,2025-05-26,7,2528.71,2564.32,2734.04,-1.41,-8.12,0.92,YES,2579.28,2731.01,151.72,10000,212.07,6.06,-35.21,NO,600,0,151.48,-186.69,203,24.36,NO,40.14
single_premium_7d,T0428,ETH,long,1000,10,100,2025-03-21,2025-03-22,1,1964.98,1980.35,1936,0.78,-1.47,1.04,YES,1925.68,1807.78,117.9,2500,58.85,8.41,7.82,NO,0,0,15.61,-7.79,0,0,NO,4.68
day_rate_14d,T0428,ETH,long,1000,10,100,2025-03-21,2025-03-22,1,1964.98,1980.35,1936,0.78,-1.47,1.04,YES,1925.68,1807.78,117.9,4000,104.63,7.47,7.82,NO,0,0,10.68,-2.85,0,0,NO,-1.65
single_premium_7d,T0429,BTC,long,5000,5,1000,2025-11-22,2025-11-23,1,84684,86808.28,83441.91,2.51,-1.47,0.43,YES,82990.32,77909.28,5081.04,12500,169.11,4.83,125.42,NO,0,0,44.86,80.56,0,0,NO,13.46
day_rate_14d,T0429,BTC,long,5000,5,1000,2025-11-22,2025-11-23,1,84684,86808.28,83441.91,2.51,-1.47,0.43,YES,82990.32,77909.28,5081.04,20000,350.22,5,125.42,NO,0,0,35.74,89.69,0,0,NO,-5.54
single_premium_7d,T0430,BTC,short,500,10,50,2023-11-24,2023-11-25,1,37745.84,37805.99,38454,-0.16,-1.88,0.48,YES,38500.76,40765.51,2264.75,1250,18.28,5.22,-0.8,NO,0,0,4.85,-5.65,0,0,NO,1.45
day_rate_14d,T0430,BTC,short,500,10,50,2023-11-24,2023-11-25,1,37745.84,37805.99,38454,-0.16,-1.88,0.48,YES,38500.76,40765.51,2264.75,2000,35.51,5.07,-0.8,NO,0,0,3.62,-4.42,0,0,NO,-0.56
single_premium_7d,T0431,BTC,short,1000,3,333.3333333333333,2025-08-06,2025-09-05,30,115028.83,110670.02,124533,3.79,-8.26,0.26,YES,117329.41,124231.14,6901.73,2500,19.1,2.73,37.89,NO,150,0,27.29,10.6,82.62,24.79,NO,8.19
day_rate_14d,T0431,BTC,short,1000,3,333.3333333333333,2025-08-06,2025-09-05,30,115028.83,110670.02,124533,3.79,-8.26,0.26,YES,117329.41,124231.14,6901.73,4000,47.1,3.36,37.89,NO,240,0,67.29,-29.39,82.62,24.79,NO,20.19
single_premium_7d,T0432,BTC,short,5000,5,1000,2024-05-22,2024-05-23,1,69109.93,67940.45,70659.99,1.69,-2.24,0.58,YES,70492.13,74638.72,4146.6,12500,207.03,5.92,84.61,NO,30.36,0,54.93,29.68,30.36,3.04,NO,16.48
day_rate_14d,T0432,BTC,short,5000,5,1000,2024-05-22,2024-05-23,1,69109.93,67940.45,70659.99,1.69,-2.24,0.58,YES,70492.13,74638.72,4146.6,20000,382.85,5.47,84.61,NO,48.58,0,39.07,45.54,48.58,4.86,NO,-6.06
